height,years,reward_base_units,supply_base_units
42933069,163.2560,79853981,5060976927092715
42935699,163.2660,79853981,5061186943062745
42938329,163.2760,79853981,5061396959032775
42940959,163.2860,79853981,5061606975002805
42943589,163.2960,79853981,5061816990972835
42946219,163.3060,79853981,5062027006942865
42948849,163.3160,79853981,5062237022912895
42951479,163.3260,79853981,5062447038882925
42954109,163.3360,79853981,5062657054852955
42956739,163.3460,79853981,5062867070822985
42959369,163.3560,79853981,5063077086793015
42961999,163.3660,79853981,5063287102763045
42964629,163.3760,79853981,5063497118733075
42967259,163.3860,79853981,5063707134703105
42969889,163.3960,79853981,5063917150673135
42972519,163.4060,79853981,5064127166643165
42975149,163.4160,79853981,5064337182613195
42977779,163.4260,79853981,5064547198583225
42980409,163.4360,79853981,5064757214553255
42983039,163.4460,79853981,5064967230523285
42985669,163.4560,79853981,5065177246493315
42988299,163.4660,79853981,5065387262463345
42990929,163.4760,79853981,5065597278433375
42993559,163.4860,79853981,5065807294403405
42996189,163.4960,79853981,5066017310373435
42998819,163.5060,79853981,5066227326343465
43001449,163.5160,79853981,5066437342313495
43004079,163.5260,79853981,5066647358283525
43006709,163.5360,79853981,5066857374253555
43009339,163.5460,79853981,5067067390223585
43011969,163.5560,79853981,5067277406193615
43014599,163.5660,79853981,5067487422163645
43017229,163.5760,79853981,5067697438133675
43019859,163.5860,79853981,5067907454103705
43022489,163.5960,79853981,5068117470073735
43025119,163.6060,79853981,5068327486043765
43027749,163.6161,79853981,5068537502013795
43030379,163.6261,79853981,5068747517983825
43033009,163.6361,79853981,5068957533953855
43035639,163.6461,79853981,5069167549923885
43038269,163.6561,79853981,5069377565893915
43040899,163.6661,79853981,5069587581863945
43043529,163.6761,79853981,5069797597833975
43046159,163.6861,79853981,5070007613804005
43048789,163.6961,79853981,5070217629774035
43051419,163.7061,79853981,5070427645744065
43054049,163.7161,79853981,5070637661714095
43056679,163.7261,79853981,5070847677684125
43059309,163.7361,79853981,5071057693654155
43061939,163.7461,79853981,5071267709624185
43064569,163.7561,79853981,5071477725594215
43067199,163.7661,79853981,5071687741564245
43069829,163.7761,79853981,5071897757534275
43072459,163.7861,79853981,5072107773504305
43075089,163.7961,79853981,5072317789474335
43077719,163.8061,79853981,5072527805444365
43080349,163.8161,79853981,5072737821414395
43082979,163.8261,79853981,5072947837384425
43085609,163.8361,79853981,5073157853354455
43088239,163.8461,79853981,5073367869324485
43090869,163.8561,79853981,5073577885294515
43093499,163.8661,79853981,5073787901264545
43096129,163.8761,79853981,5073997917234575
43098759,163.8861,79853981,5074207933204605
43101389,163.8961,79853981,5074417949174635
43104019,163.9061,79853981,5074627965144665
43106649,163.9161,79853981,5074837981114695
43109279,163.9261,79853981,5075047997084725
43111909,163.9361,79853981,5075258013054755
43114539,163.9461,79853981,5075468029024785
43117169,163.9561,79853981,5075678044994815
43119799,163.9661,79853981,5075888060964845
43122429,163.9761,79853981,5076098076934875
43125059,163.9861,79853981,5076308092904905
43127689,163.9961,79853981,5076518108874935
43130319,164.0061,79853981,5076728124844965
43132949,164.0161,79853981,5076938140814995
43135579,164.0261,79853981,5077148156785025
43138209,164.0361,79853981,5077358172755055
43140839,164.0461,79853981,5077568188725085
43143469,164.0561,79853981,5077778204695115
43146099,164.0661,79853981,5077988220665145
43148729,164.0761,79853981,5078198236635175
43151359,164.0861,79853981,5078408252605205
43153989,164.0961,79853981,5078618268575235
43156619,164.1061,79853981,5078828284545265
43159249,164.1161,79853981,5079038300515295
43161879,164.1261,79853981,5079248316485325
43164509,164.1361,79853981,5079458332455355
43167139,164.1461,79853981,5079668348425385
43169769,164.1561,79853981,5079878364395415
43172399,164.1661,79853981,5080088380365445
43175029,164.1761,79853981,5080298396335475
43177659,164.1861,79853981,5080508412305505
43180289,164.1961,79853981,5080718428275535
43182919,164.2061,79853981,5080928444245565
43185549,164.2161,79853981,5081138460215595
43188179,164.2261,79853981,5081348476185625
43190809,164.2361,79853981,5081558492155655
43193439,164.2461,79853981,5081768508125685
43196069,164.2561,79853981,5081978524095715
43198699,164.2661,79853981,5082188540065745
43201329,164.2761,79853981,5082398556035775
43203959,164.2861,79853981,5082608572005805
43206589,164.2961,79853981,5082818587975835
43209219,164.3061,79853981,5083028603945865
43211849,164.3161,79853981,5083238619915895
43214479,164.3261,79853981,5083448635885925
43217109,164.3361,79853981,5083658651855955
43219739,164.3461,79853981,5083868667825985
43222369,164.3561,79853981,5084078683796015
43224999,164.3661,79853981,5084288699766045
43227629,164.3761,79853981,5084498715736075
43230259,164.3861,79853981,5084708731706105
43232889,164.3961,79853981,5084918747676135
43235519,164.4061,79853981,5085128763646165
43238149,164.4161,79853981,5085338779616195
43240779,164.4261,79853981,5085548795586225
43243409,164.4361,79853981,5085758811556255
43246039,164.4461,79853981,5085968827526285
43248669,164.4561,79853981,5086178843496315
43251299,164.4661,79853981,5086388859466345
43253929,164.4761,79853981,5086598875436375
43256559,164.4861,79853981,5086808891406405
43259189,164.4961,79853981,5087018907376435
43261819,164.5061,79853981,5087228923346465
43264449,164.5161,79853981,5087438939316495
43267079,164.5261,79853981,5087648955286525
43269709,164.5361,79853981,5087858971256555
43272339,164.5461,79853981,5088068987226585
43274969,164.5561,79853981,5088279003196615
43277599,164.5661,79853981,5088489019166645
43280229,164.5761,79853981,5088699035136675
43282859,164.5861,79853981,5088909051106705
43285489,164.5961,79853981,5089119067076735
43288119,164.6061,79853981,5089329083046765
43290749,164.6161,79853981,5089539099016795
43293379,164.6261,79853981,5089749114986825
43296009,164.6361,79853981,5089959130956855
43298639,164.6461,79853981,5090169146926885
43301269,164.6561,79853981,5090379162896915
43303899,164.6661,79853981,5090589178866945
43306529,164.6761,79853981,5090799194836975
43309159,164.6861,79853981,5091009210807005
43311789,164.6961,79853981,5091219226777035
43314419,164.7061,79853981,5091429242747065
43317049,164.7161,79853981,5091639258717095
43319679,164.7261,79853981,5091849274687125
43322309,164.7361,79853981,5092059290657155
43324939,164.7461,79853981,5092269306627185
43327569,164.7561,79853981,5092479322597215
43330199,164.7661,79853981,5092689338567245
43332829,164.7761,79853981,5092899354537275
43335459,164.7861,79853981,5093109370507305
43338089,164.7961,79853981,5093319386477335
43340719,164.8061,79853981,5093529402447365
43343349,164.8161,79853981,5093739418417395
43345979,164.8261,79853981,5093949434387425
43348609,164.8361,79853981,5094159450357455
43351239,164.8461,79853981,5094369466327485
43353869,164.8561,79853981,5094579482297515
43356499,164.8661,79853981,5094789498267545
43359129,164.8761,79853981,5094999514237575
43361759,164.8861,79853981,5095209530207605
43364389,164.8961,79853981,5095419546177635
43367019,164.9061,79853981,5095629562147665
43369649,164.9161,79853981,5095839578117695
43372279,164.9262,79853981,5096049594087725
43374909,164.9362,79853981,5096259610057755
43377539,164.9462,79853981,5096469626027785
43380169,164.9562,79853981,5096679641997815
43382799,164.9662,79853981,5096889657967845
43385429,164.9762,79853981,5097099673937875
43388059,164.9862,79853981,5097309689907905
43390689,164.9962,79853981,5097519705877935
43393319,165.0062,79853981,5097729721847965
43395949,165.0162,79853981,5097939737817995
43398579,165.0262,79853981,5098149753788025
43401209,165.0362,79853981,5098359769758055
43403839,165.0462,79853981,5098569785728085
43406469,165.0562,79853981,5098779801698115
43409099,165.0662,79853981,5098989817668145
43411729,165.0762,79853981,5099199833638175
43414359,165.0862,79853981,5099409849608205
43416989,165.0962,79853981,5099619865578235
43419619,165.1062,79853981,5099829881548265
43422249,165.1162,79853981,5100039897518295
43424879,165.1262,79853981,5100249913488325
43427509,165.1362,79853981,5100459929458355
43430139,165.1462,79853981,5100669945428385
43432769,165.1562,79853981,5100879961398415
43435399,165.1662,79853981,5101089977368445
43438029,165.1762,79853981,5101299993338475
43440659,165.1862,79853981,5101510009308505
43443289,165.1962,79853981,5101720025278535
43445919,165.2062,79853981,5101930041248565
43448549,165.2162,79853981,5102140057218595
43451179,165.2262,79853981,5102350073188625
43453809,165.2362,79853981,5102560089158655
43456439,165.2462,79853981,5102770105128685
43459069,165.2562,79853981,5102980121098715
43461699,165.2662,79853981,5103190137068745
43464329,165.2762,79853981,5103400153038775
43466959,165.2862,79853981,5103610169008805
43469589,165.2962,79853981,5103820184978835
43472219,165.3062,79853981,5104030200948865
43474849,165.3162,79853981,5104240216918895
43477479,165.3262,79853981,5104450232888925
43480109,165.3362,79853981,5104660248858955
43482739,165.3462,79853981,5104870264828985
43485369,165.3562,79853981,5105080280799015
43487999,165.3662,79853981,5105290296769045
43490629,165.3762,79853981,5105500312739075
43493259,165.3862,79853981,5105710328709105
43495889,165.3962,79853981,5105920344679135
43498519,165.4062,79853981,5106130360649165
43501149,165.4162,79853981,5106340376619195
43503779,165.4262,79853981,5106550392589225
43506409,165.4362,79853981,5106760408559255
43509039,165.4462,79853981,5106970424529285
43511669,165.4562,79853981,5107180440499315
43514299,165.4662,79853981,5107390456469345
43516929,165.4762,79853981,5107600472439375
43519559,165.4862,79853981,5107810488409405
43522189,165.4962,79853981,5108020504379435
43524819,165.5062,79853981,5108230520349465
43527449,165.5162,79853981,5108440536319495
43530079,165.5262,79853981,5108650552289525
43532709,165.5362,79853981,5108860568259555
43535339,165.5462,79853981,5109070584229585
43537969,165.5562,79853981,5109280600199615
43540599,165.5662,79853981,5109490616169645
43543229,165.5762,79853981,5109700632139675
43545859,165.5862,79853981,5109910648109705
43548489,165.5962,79853981,5110120664079735
43551119,165.6062,79853981,5110330680049765
43553749,165.6162,79853981,5110540696019795
43556379,165.6262,79853981,5110750711989825
43559009,165.6362,79853981,5110960727959855
43561639,165.6462,79853981,5111170743929885
43564269,165.6562,79853981,5111380759899915
43566899,165.6662,79853981,5111590775869945
43569529,165.6762,79853981,5111800791839975
43572159,165.6862,79853981,5112010807810005
43574789,165.6962,79853981,5112220823780035
43577419,165.7062,79853981,5112430839750065
43580049,165.7162,79853981,5112640855720095
43582679,165.7262,79853981,5112850871690125
43585309,165.7362,79853981,5113060887660155
43587939,165.7462,79853981,5113270903630185
43590569,165.7562,79853981,5113480919600215
43593199,165.7662,79853981,5113690935570245
43595829,165.7762,79853981,5113900951540275
43598459,165.7862,79853981,5114110967510305
43601089,165.7962,79853981,5114320983480335
43603719,165.8062,79853981,5114530999450365
43606349,165.8162,79853981,5114741015420395
43608979,165.8262,79853981,5114951031390425
43611609,165.8362,79853981,5115161047360455
43614239,165.8462,79853981,5115371063330485
43616869,165.8562,79853981,5115581079300515
43619499,165.8662,79853981,5115791095270545
43622129,165.8762,79853981,5116001111240575
43624759,165.8862,79853981,5116211127210605
43627389,165.8962,79853981,5116421143180635
43630019,165.9062,79853981,5116631159150665
43632649,165.9162,79853981,5116841175120695
43635279,165.9262,79853981,5117051191090725
43637909,165.9362,79853981,5117261207060755
43640539,165.9462,79853981,5117471223030785
43643169,165.9562,79853981,5117681239000815
43645799,165.9662,79853981,5117891254970845
43648429,165.9762,79853981,5118101270940875
43651059,165.9862,79853981,5118311286910905
43653689,165.9962,79853981,5118521302880935
43656319,166.0062,79853981,5118731318850965
43658949,166.0162,79853981,5118941334820995
43661579,166.0262,79853981,5119151350791025
43664209,166.0362,79853981,5119361366761055
43666839,166.0462,79853981,5119571382731085
43669469,166.0562,79853981,5119781398701115
43672099,166.0662,79853981,5119991414671145
43674729,166.0762,79853981,5120201430641175
43677359,166.0862,79853981,5120411446611205
43679989,166.0962,79853981,5120621462581235
43682619,166.1062,79853981,5120831478551265
43685249,166.1162,79853981,5121041494521295
43687879,166.1262,79853981,5121251510491325
43690509,166.1362,79853981,5121461526461355
43693139,166.1462,79853981,5121671542431385
43695769,166.1562,79853981,5121881558401415
43698399,166.1662,79853981,5122091574371445
43701029,166.1762,79853981,5122301590341475
43703659,166.1862,79853981,5122511606311505
43706289,166.1962,79853981,5122721622281535
43708919,166.2062,79853981,5122931638251565
43711549,166.2162,79853981,5123141654221595
43714179,166.2262,79853981,5123351670191625
43716809,166.2362,79853981,5123561686161655
43719439,166.2463,79853981,5123771702131685
43722069,166.2563,79853981,5123981718101715
43724699,166.2663,79853981,5124191734071745
43727329,166.2763,79853981,5124401750041775
43729959,166.2863,79853981,5124611766011805
43732589,166.2963,79853981,5124821781981835
43735219,166.3063,79853981,5125031797951865
43737849,166.3163,79853981,5125241813921895
43740479,166.3263,79853981,5125451829891925
43743109,166.3363,79853981,5125661845861955
43745739,166.3463,79853981,5125871861831985
43748369,166.3563,79853981,5126081877802015
43750999,166.3663,79853981,5126291893772045
43753629,166.3763,79853981,5126501909742075
43756259,166.3863,79853981,5126711925712105
43758889,166.3963,79853981,5126921941682135
43761519,166.4063,79853981,5127131957652165
43764149,166.4163,79853981,5127341973622195
43766779,166.4263,79853981,5127551989592225
43769409,166.4363,79853981,5127762005562255
43772039,166.4463,79853981,5127972021532285
43774669,166.4563,79853981,5128182037502315
43777299,166.4663,79853981,5128392053472345
43779929,166.4763,79853981,5128602069442375
43782559,166.4863,79853981,5128812085412405
43785189,166.4963,79853981,5129022101382435
43787819,166.5063,79853981,5129232117352465
43790449,166.5163,79853981,5129442133322495
43793079,166.5263,79853981,5129652149292525
43795709,166.5363,79853981,5129862165262555
43798339,166.5463,79853981,5130072181232585
43800969,166.5563,79853981,5130282197202615
43803599,166.5663,79853981,5130492213172645
43806229,166.5763,79853981,5130702229142675
43808859,166.5863,79853981,5130912245112705
43811489,166.5963,79853981,5131122261082735
43814119,166.6063,79853981,5131332277052765
43816749,166.6163,79853981,5131542293022795
43819379,166.6263,79853981,5131752308992825
43822009,166.6363,79853981,5131962324962855
43824639,166.6463,79853981,5132172340932885
43827269,166.6563,79853981,5132382356902915
43829899,166.6663,79853981,5132592372872945
43832529,166.6763,79853981,5132802388842975
43835159,166.6863,79853981,5133012404813005
43837789,166.6963,79853981,5133222420783035
43840419,166.7063,79853981,5133432436753065
43843049,166.7163,79853981,5133642452723095
43845679,166.7263,79853981,5133852468693125
43848309,166.7363,79853981,5134062484663155
43850939,166.7463,79853981,5134272500633185
43853569,166.7563,79853981,5134482516603215
43856199,166.7663,79853981,5134692532573245
43858829,166.7763,79853981,5134902548543275
43861459,166.7863,79853981,5135112564513305
43864089,166.7963,79853981,5135322580483335
43866719,166.8063,79853981,5135532596453365
43869349,166.8163,79853981,5135742612423395
43871979,166.8263,79853981,5135952628393425
43874609,166.8363,79853981,5136162644363455
43877239,166.8463,79853981,5136372660333485
43879869,166.8563,79853981,5136582676303515
43882499,166.8663,79853981,5136792692273545
43885129,166.8763,79853981,5137002708243575
43887759,166.8863,79853981,5137212724213605
43890389,166.8963,79853981,5137422740183635
43893019,166.9063,79853981,5137632756153665
43895649,166.9163,79853981,5137842772123695
43898279,166.9263,79853981,5138052788093725
43900909,166.9363,79853981,5138262804063755
43903539,166.9463,79853981,5138472820033785
43906169,166.9563,79853981,5138682836003815
43908799,166.9663,79853981,5138892851973845
43911429,166.9763,79853981,5139102867943875
43914059,166.9863,79853981,5139312883913905
43916689,166.9963,79853981,5139522899883935
43919319,167.0063,79853981,5139732915853965
43921949,167.0163,79853981,5139942931823995
43924579,167.0263,79853981,5140152947794025
43927209,167.0363,79853981,5140362963764055
43929839,167.0463,79853981,5140572979734085
43932469,167.0563,79853981,5140782995704115
43935099,167.0663,79853981,5140993011674145
43937729,167.0763,79853981,5141203027644175
43940359,167.0863,79853981,5141413043614205
43942989,167.0963,79853981,5141623059584235
43945619,167.1063,79853981,5141833075554265
43948249,167.1163,79853981,5142043091524295
43950879,167.1263,79853981,5142253107494325
43953509,167.1363,79853981,5142463123464355
43956139,167.1463,79853981,5142673139434385
43958769,167.1563,79853981,5142883155404415
43961399,167.1663,79853981,5143093171374445
43964029,167.1763,79853981,5143303187344475
43966659,167.1863,79853981,5143513203314505
43969289,167.1963,79853981,5143723219284535
43971919,167.2063,79853981,5143933235254565
43974549,167.2163,79853981,5144143251224595
43977179,167.2263,79853981,5144353267194625
43979809,167.2363,79853981,5144563283164655
43982439,167.2463,79853981,5144773299134685
43985069,167.2563,79853981,5144983315104715
43987699,167.2663,79853981,5145193331074745
43990329,167.2763,79853981,5145403347044775
43992959,167.2863,79853981,5145613363014805
43995589,167.2963,79853981,5145823378984835
43998219,167.3063,79853981,5146033394954865
44000849,167.3163,79853981,5146243410924895
44003479,167.3263,79853981,5146453426894925
44006109,167.3363,79853981,5146663442864955
44008739,167.3463,79853981,5146873458834985
44011369,167.3563,79853981,5147083474805015
44013999,167.3663,79853981,5147293490775045
44016629,167.3763,79853981,5147503506745075
44019259,167.3863,79853981,5147713522715105
44021889,167.3963,79853981,5147923538685135
44024519,167.4063,79853981,5148133554655165
44027149,167.4163,79853981,5148343570625195
44029779,167.4263,79853981,5148553586595225
44032409,167.4363,79853981,5148763602565255
44035039,167.4463,79853981,5148973618535285
44037669,167.4563,79853981,5149183634505315
44040299,167.4663,79853981,5149393650475345
44042929,167.4763,79853981,5149603666445375
44045559,167.4863,79853981,5149813682415405
44048189,167.4963,79853981,5150023698385435
44050819,167.5063,79853981,5150233714355465
44053449,167.5163,79853981,5150443730325495
44056079,167.5263,79853981,5150653746295525
44058709,167.5363,79853981,5150863762265555
44061339,167.5463,79853981,5151073778235585
44063969,167.5564,79853981,5151283794205615
44066599,167.5664,79853981,5151493810175645
44069229,167.5764,79853981,5151703826145675
44071859,167.5864,79853981,5151913842115705
44074489,167.5964,79853981,5152123858085735
44077119,167.6064,79853981,5152333874055765
44079749,167.6164,79853981,5152543890025795
44082379,167.6264,79853981,5152753905995825
44085009,167.6364,79853981,5152963921965855
44087639,167.6464,79853981,5153173937935885
44090269,167.6564,79853981,5153383953905915
44092899,167.6664,79853981,5153593969875945
44095529,167.6764,79853981,5153803985845975
44098159,167.6864,79853981,5154014001816005
44100789,167.6964,79853981,5154224017786035
44103419,167.7064,79853981,5154434033756065
44106049,167.7164,79853981,5154644049726095
44108679,167.7264,79853981,5154854065696125
44111309,167.7364,79853981,5155064081666155
44113939,167.7464,79853981,5155274097636185
44116569,167.7564,79853981,5155484113606215
44119199,167.7664,79853981,5155694129576245
44121829,167.7764,79853981,5155904145546275
44124459,167.7864,79853981,5156114161516305
44127089,167.7964,79853981,5156324177486335
44129719,167.8064,79853981,5156534193456365
44132349,167.8164,79853981,5156744209426395
44134979,167.8264,79853981,5156954225396425
44137609,167.8364,79853981,5157164241366455
44140239,167.8464,79853981,5157374257336485
44142869,167.8564,79853981,5157584273306515
44145499,167.8664,79853981,5157794289276545
44148129,167.8764,79853981,5158004305246575
44150759,167.8864,79853981,5158214321216605
44153389,167.8964,79853981,5158424337186635
44156019,167.9064,79853981,5158634353156665
44158649,167.9164,79853981,5158844369126695
44161279,167.9264,79853981,5159054385096725
44163909,167.9364,79853981,5159264401066755
44166539,167.9464,79853981,5159474417036785
44169169,167.9564,79853981,5159684433006815
44171799,167.9664,79853981,5159894448976845
44174429,167.9764,79853981,5160104464946875
44177059,167.9864,79853981,5160314480916905
44179689,167.9964,79853981,5160524496886935
44182319,168.0064,79853981,5160734512856965
44184949,168.0164,79853981,5160944528826995
44187579,168.0264,79853981,5161154544797025
44190209,168.0364,79853981,5161364560767055
44192839,168.0464,79853981,5161574576737085
44195469,168.0564,79853981,5161784592707115
44198099,168.0664,79853981,5161994608677145
44200729,168.0764,79853981,5162204624647175
44203359,168.0864,79853981,5162414640617205
44205989,168.0964,79853981,5162624656587235
44208619,168.1064,79853981,5162834672557265
44211249,168.1164,79853981,5163044688527295
44213879,168.1264,79853981,5163254704497325
44216509,168.1364,79853981,5163464720467355
44219139,168.1464,79853981,5163674736437385
44221769,168.1564,79853981,5163884752407415
44224399,168.1664,79853981,5164094768377445
44227029,168.1764,79853981,5164304784347475
44229659,168.1864,79853981,5164514800317505
44232289,168.1964,79853981,5164724816287535
44234919,168.2064,79853981,5164934832257565
44237549,168.2164,79853981,5165144848227595
44240179,168.2264,79853981,5165354864197625
44242809,168.2364,79853981,5165564880167655
44245439,168.2464,79853981,5165774896137685
44248069,168.2564,79853981,5165984912107715
44250699,168.2664,79853981,5166194928077745
44253329,168.2764,79853981,5166404944047775
44255959,168.2864,79853981,5166614960017805
44258589,168.2964,79853981,5166824975987835
44261219,168.3064,79853981,5167034991957865
44263849,168.3164,79853981,5167245007927895
44266479,168.3264,79853981,5167455023897925
44269109,168.3364,79853981,5167665039867955
44271739,168.3464,79853981,5167875055837985
44274369,168.3564,79853981,5168085071808015
44276999,168.3664,79853981,5168295087778045
44279629,168.3764,79853981,5168505103748075
44282259,168.3864,79853981,5168715119718105
44284889,168.3964,79853981,5168925135688135
44287519,168.4064,79853981,5169135151658165
44290149,168.4164,79853981,5169345167628195
44292779,168.4264,79853981,5169555183598225
44295409,168.4364,79853981,5169765199568255
44298039,168.4464,79853981,5169975215538285
44300669,168.4564,79853981,5170185231508315
44303299,168.4664,79853981,5170395247478345
44305929,168.4764,79853981,5170605263448375
44308559,168.4864,79853981,5170815279418405
44311189,168.4964,79853981,5171025295388435
44313819,168.5064,79853981,5171235311358465
44316449,168.5164,79853981,5171445327328495
44319079,168.5264,79853981,5171655343298525
44321709,168.5364,79853981,5171865359268555
44324339,168.5464,79853981,5172075375238585
44326969,168.5564,79853981,5172285391208615
44329599,168.5664,79853981,5172495407178645
44332229,168.5764,79853981,5172705423148675
44334859,168.5864,79853981,5172915439118705
44337489,168.5964,79853981,5173125455088735
44340119,168.6064,79853981,5173335471058765
44342749,168.6164,79853981,5173545487028795
44345379,168.6264,79853981,5173755502998825
44348009,168.6364,79853981,5173965518968855
44350639,168.6464,79853981,5174175534938885
44353269,168.6564,79853981,5174385550908915
44355899,168.6664,79853981,5174595566878945
44358529,168.6764,79853981,5174805582848975
44361159,168.6864,79853981,5175015598819005
44363789,168.6964,79853981,5175225614789035
44366419,168.7064,79853981,5175435630759065
44369049,168.7164,79853981,5175645646729095
44371679,168.7264,79853981,5175855662699125
44374309,168.7364,79853981,5176065678669155
44376939,168.7464,79853981,5176275694639185
44379569,168.7564,79853981,5176485710609215
44382199,168.7664,79853981,5176695726579245
44384829,168.7764,79853981,5176905742549275
44387459,168.7864,79853981,5177115758519305
44390089,168.7964,79853981,5177325774489335
44392719,168.8064,79853981,5177535790459365
44395349,168.8164,79853981,5177745806429395
44397979,168.8264,79853981,5177955822399425
44400609,168.8364,79853981,5178165838369455
44403239,168.8464,79853981,5178375854339485
44405869,168.8564,79853981,5178585870309515
44408499,168.8664,79853981,5178795886279545
44411129,168.8765,79853981,5179005902249575
44413759,168.8865,79853981,5179215918219605
44416389,168.8965,79853981,5179425934189635
44419019,168.9065,79853981,5179635950159665
44421649,168.9165,79853981,5179845966129695
44424279,168.9265,79853981,5180055982099725
44426909,168.9365,79853981,5180265998069755
44429539,168.9465,79853981,5180476014039785
44432169,168.9565,79853981,5180686030009815
44434799,168.9665,79853981,5180896045979845
44437429,168.9765,79853981,5181106061949875
44440059,168.9865,79853981,5181316077919905
44442689,168.9965,79853981,5181526093889935
44445319,169.0065,79853981,5181736109859965
44447949,169.0165,79853981,5181946125829995
44450579,169.0265,79853981,5182156141800025
44453209,169.0365,79853981,5182366157770055
44455839,169.0465,79853981,5182576173740085
44458469,169.0565,79853981,5182786189710115
44461099,169.0665,79853981,5182996205680145
44463729,169.0765,79853981,5183206221650175
44466359,169.0865,79853981,5183416237620205
44468989,169.0965,79853981,5183626253590235
44471619,169.1065,79853981,5183836269560265
44474249,169.1165,79853981,5184046285530295
44476879,169.1265,79853981,5184256301500325
44479509,169.1365,79853981,5184466317470355
44482139,169.1465,79853981,5184676333440385
44484769,169.1565,79853981,5184886349410415
44487399,169.1665,79853981,5185096365380445
44490029,169.1765,79853981,5185306381350475
44492659,169.1865,79853981,5185516397320505
44495289,169.1965,79853981,5185726413290535
44497919,169.2065,79853981,5185936429260565
44500549,169.2165,79853981,5186146445230595
44503179,169.2265,79853981,5186356461200625
44505809,169.2365,79853981,5186566477170655
44508439,169.2465,79853981,5186776493140685
44511069,169.2565,79853981,5186986509110715
44513699,169.2665,79853981,5187196525080745
44516329,169.2765,79853981,5187406541050775
44518959,169.2865,79853981,5187616557020805
44521589,169.2965,79853981,5187826572990835
44524219,169.3065,79853981,5188036588960865
44526849,169.3165,79853981,5188246604930895
44529479,169.3265,79853981,5188456620900925
44532109,169.3365,79853981,5188666636870955
44534739,169.3465,79853981,5188876652840985
44537369,169.3565,79853981,5189086668811015
44539999,169.3665,79853981,5189296684781045
44542629,169.3765,79853981,5189506700751075
44545259,169.3865,79853981,5189716716721105
44547889,169.3965,79853981,5189926732691135
44550519,169.4065,79853981,5190136748661165
44553149,169.4165,79853981,5190346764631195
44555779,169.4265,79853981,5190556780601225
44558409,169.4365,79853981,5190766796571255
44561039,169.4465,79853981,5190976812541285
44563669,169.4565,79853981,5191186828511315
44566299,169.4665,79853981,5191396844481345
44568929,169.4765,79853981,5191606860451375
44571559,169.4865,79853981,5191816876421405
44574189,169.4965,79853981,5192026892391435
44576819,169.5065,79853981,5192236908361465
44579449,169.5165,79853981,5192446924331495
44582079,169.5265,79853981,5192656940301525
44584709,169.5365,79853981,5192866956271555
44587339,169.5465,79853981,5193076972241585
44589969,169.5565,79853981,5193286988211615
44592599,169.5665,79853981,5193497004181645
44595229,169.5765,79853981,5193707020151675
44597859,169.5865,79853981,5193917036121705
44600489,169.5965,79853981,5194127052091735
44603119,169.6065,79853981,5194337068061765
44605749,169.6165,79853981,5194547084031795
44608379,169.6265,79853981,5194757100001825
44611009,169.6365,79853981,5194967115971855
44613639,169.6465,79853981,5195177131941885
44616269,169.6565,79853981,5195387147911915
44618899,169.6665,79853981,5195597163881945
44621529,169.6765,79853981,5195807179851975
44624159,169.6865,79853981,5196017195822005
44626789,169.6965,79853981,5196227211792035
44629419,169.7065,79853981,5196437227762065
44632049,169.7165,79853981,5196647243732095
44634679,169.7265,79853981,5196857259702125
44637309,169.7365,79853981,5197067275672155
44639939,169.7465,79853981,5197277291642185
44642569,169.7565,79853981,5197487307612215
44645199,169.7665,79853981,5197697323582245
44647829,169.7765,79853981,5197907339552275
44650459,169.7865,79853981,5198117355522305
44653089,169.7965,79853981,5198327371492335
44655719,169.8065,79853981,5198537387462365
44658349,169.8165,79853981,5198747403432395
44660979,169.8265,79853981,5198957419402425
44663609,169.8365,79853981,5199167435372455
44666239,169.8465,79853981,5199377451342485
44668869,169.8565,79853981,5199587467312515
44671499,169.8665,79853981,5199797483282545
44674129,169.8765,79853981,5200007499252575
44676759,169.8865,79853981,5200217515222605
44679389,169.8965,79853981,5200427531192635
44682019,169.9065,79853981,5200637547162665
44684649,169.9165,79853981,5200847563132695
44687279,169.9265,79853981,5201057579102725
44689909,169.9365,79853981,5201267595072755
44692539,169.9465,79853981,5201477611042785
44695169,169.9565,79853981,5201687627012815
44697799,169.9665,79853981,5201897642982845
44700429,169.9765,79853981,5202107658952875
44703059,169.9865,79853981,5202317674922905
44705689,169.9965,79853981,5202527690892935
44708319,170.0065,79853981,5202737706862965
44710949,170.0165,79853981,5202947722832995
44713579,170.0265,79853981,5203157738803025
44716209,170.0365,79853981,5203367754773055
44718839,170.0465,79853981,5203577770743085
44721469,170.0565,79853981,5203787786713115
44724099,170.0665,79853981,5203997802683145
44726729,170.0765,79853981,5204207818653175
44729359,170.0865,79853981,5204417834623205
44731989,170.0965,79853981,5204627850593235
44734619,170.1065,79853981,5204837866563265
44737249,170.1165,79853981,5205047882533295
44739879,170.1265,79853981,5205257898503325
44742509,170.1365,79853981,5205467914473355
44745139,170.1465,79853981,5205677930443385
44747769,170.1565,79853981,5205887946413415
44750399,170.1665,79853981,5206097962383445
44753029,170.1765,79853981,5206307978353475
44755659,170.1866,79853981,5206517994323505
44758289,170.1966,79853981,5206728010293535
44760919,170.2066,79853981,5206938026263565
44763549,170.2166,79853981,5207148042233595
44766179,170.2266,79853981,5207358058203625
44768809,170.2366,79853981,5207568074173655
